Codering_3,HuishoudensTotaal_28,IndelingswijzigingWijkenEnBuurten_4,Year
BU00140903,45,1,2016
BU00140904,935,1,2016
BU00140905,35,1,2016
BU00140906,1050,1,2016
BU00140907,25,1,2016
BU00141000,4055,1,2016
BU00141001,2250,1,2016
BU00141002,3395,1,2016
BU00141003,5,1,2016
BU00141004,0,1,2016
BU00141005,1030,1,2016
BU00141100,3070,1,2016
BU00141101,3125,1,2016
BU00141102,1040,1,2016
BU00141103,310,1,2016
BU00141104,130,1,2016
BU00141105,20,1,2016
BU00141106,25,1,2016
BU00141107,5,1,2016
BU00141200,1810,1,2016
BU00141201,1595,1,2016
BU00141202,875,1,2016
BU00141203,1135,1,2016
BU00141204,810,1,2016
BU00141205,0,1,2016
BU00141206,85,1,2016
BU00141207,0,1,2016
BU00141208,395,1,2016
BU00141209,40,1,2016
BU00141210,220,1,2016
BU00141211,530,1,2016
BU00141300,40,1,2016
BU00141301,375,1,2016
BU00141302,30,1,2016
BU17290000,1695,1,2016
BU17290001,80,1,2016
BU17290002,95,1,2016
BU17290003,225,1,2016
BU17290009,50,1,2016
BU17290100,900,1,2016
BU17290101,105,1,2016
BU17290102,75,1,2016
BU17290103,40,1,2016
BU17290109,35,1,2016
BU17290200,635,1,2016
BU17290201,60,1,2016
BU17290202,30,1,2016
BU17290209,10,1,2016
BU17290300,310,1,2016
BU17290301,180,1,2016
BU17290302,325,1,2016
BU17290309,10,1,2016
BU17290400,595,1,2016
BU17290401,40,1,2016
BU17290402,90,1,2016
BU17290409,65,1,2016
BU17290500,325,1,2016
BU17290501,55,1,2016
BU17290509,90,1,2016
BU17290600,175,1,2016
BU17290601,50,1,2016
BU17290602,15,1,2016
BU17290603,15,1,2016
BU01580001,945,1,2016
BU01580002,305,1,2016
BU01580003,690,1,2016
BU01580004,420,1,2016
BU01580010,505,1,2016
BU01580011,180,1,2016
BU01580020,130,1,2016
BU01580030,770,1,2016
BU01580040,585,1,2016
BU01580041,645,1,2016
BU01580050,230,1,2016
BU01580051,230,1,2016
BU01580052,355,1,2016
BU01580053,475,1,2016
BU01580060,775,1,2016
BU01580090,60,1,2016
BU01580091,5,1,2016
BU01580160,25,1,2016
BU01580170,390,1,2016
BU01580180,125,1,2016
BU01580190,360,1,2016
BU01580200,180,1,2016
BU01580290,240,1,2016
BU01580300,205,1,2016
BU01580390,365,1,2016
BU01580490,85,1,2016
BU01580590,50,1,2016
BU01580690,60,1,2016
BU01580900,550,1,2016
BU16550101,2245,1,2016
BU16550102,235,1,2016
BU16550109,160,1,2016
BU16550201,490,1,2016
BU16550209,20,1,2016
BU16550301,2005,1,2016
BU16550302,950,1,2016
BU16550303,730,1,2016
BU16550304,790,1,2016
BU16550305,820,1,2016
BU16550307,235,1,2016
BU16550308,115,1,2016
BU16550309,140,1,2016
BU16550401,2135,1,2016
BU16550402,150,1,2016
BU16550403,95,1,2016
BU16550408,265,1,2016
BU16550409,115,1,2016
BU16550501,855,1,2016
BU16550509,145,1,2016
BU01600101,50,2,2016
BU01600102,140,2,2016
BU01600201,55,2,2016
BU01600301,10,2,2016
BU01600401,310,3,2016
BU01600402,200,3,2016
BU01600403,430,2,2016
BU01600404,110,3,2016
BU01600405,40,2,2016
BU01600406,170,3,2016
BU01600407,220,2,2016
BU01600501,845,2,2016
BU01600502,180,2,2016
BU01600503,180,2,2016
BU01600601,110,2,2016
BU01600701,120,2,2016
BU01600801,85,2,2016
BU01600802,250,3,2016
BU01600803,440,3,2016
BU01600804,85,2,2016
BU01600805,25,2,2016
BU01600901,2065,2,2016
BU01600902,1370,3,2016
BU01600903,900,3,2016
BU01600904,185,2,2016
BU01600905,65,2,2016
BU01600906,35,2,2016
BU01600907,160,3,2016
BU01600908,185,2,2016
BU01600909,90,2,2016
BU01601001,65,2,2016
BU01601101,50,2,2016
BU01601201,605,3,2016
BU01601202,625,3,2016
BU01601301,105,3,2016
BU01601401,65,2,2016
BU01601501,25,2,2016
BU01601601,150,3,2016
BU01601701,425,2,2016
BU01601702,130,2,2016
BU01601801,65,2,2016
BU01601901,325,3,2016
BU01601902,170,3,2016
BU01601903,100,2,2016
BU01601904,180,2,2016
BU01602001,240,3,2016
BU01602002,60,3,2016
BU01602101,225,2,2016
BU01602201,90,3,2016
BU01602301,240,2,2016
BU01602401,200,3,2016
BU01602402,150,3,2016
BU01602501,290,3,2016
BU01602502,205,3,2016
BU01602601,995,2,2016
BU01602602,35,2,2016
BU01602603,50,2,2016
BU01602604,150,2,2016
BU01602701,35,3,2016
BU01602801,970,3,2016
BU01602802,75,3,2016
BU01602803,825,3,2016
BU01602804,665,2,2016
BU01602805,500,3,2016
BU01602806,1315,2,2016
BU01602807,1390,3,2016
BU01602808,1095,3,2016
BU01602809,940,3,2016
BU01602901,155,2,2016
BU01602902,245,3,2016
BU09171000,1870,1,2016
BU09171001,235,1,2016
BU09171100,940,1,2016
BU09171101,690,1,2016
BU09171200,2040,1,2016
BU09171201,1770,1,2016
BU09171300,820,1,2016
BU09171301,1125,1,2016
BU09171400,195,1,2016
BU09172000,215,1,2016
BU09172001,800,1,2016
BU09172002,705,1,2016
BU09172003,330,1,2016
BU09172004,720,1,2016
BU09172100,990,1,2016
BU09172101,1840,1,2016
BU09172200,1125,1,2016
BU09172201,355,1,2016
BU09172300,35,1,2016
BU09172400,1500,1,2016
BU09172401,745,1,2016
BU09172402,115,1,2016
BU09173000,585,1,2016
BU09173001,1130,1,2016
BU09173002,0,1,2016
BU09173100,450,1,2016
BU09173101,665,1,2016
BU09173102,880,1,2016
BU09173103,655,1,2016
BU09173200,310,1,2016
BU09173201,195,1,2016
BU09173202,1475,1,2016
BU09173203,1280,1,2016
BU09173300,1790,1,2016
BU09173301,685,1,2016
BU09173302,485,1,2016
BU09173303,420,1,2016
BU09173400,1485,1,2016
BU09173500,65,1,2016
BU09173600,5,1,2016
BU09173601,1845,1,2016
BU09173602,5,1,2016
BU09173603,85,1,2016
BU09173700,720,1,2016
BU09173701,755,1,2016
BU09173800,580,1,2016
BU09173801,2170,1,2016
BU09173900,545,1,2016
BU09173901,635,1,2016
BU09173902,815,1,2016
BU09173903,85,1,2016
BU09174000,2180,1,2016
BU09174100,895,1,2016
BU09174101,855,1,2016
BU09174102,650,1,2016
BU09174103,5,1,2016
BU09174200,30,1,2016
BU16580000,3870,1,2016
BU16580001,10,1,2016
BU16580009,245,1,2016
BU16580100,1450,1,2016
BU16580101,60,1,2016
BU16580108,35,1,2016
BU16580109,65,1,2016
BU16580200,155,1,2016
BU16580209,25,1,2016
BU16580300,385,1,2016
BU16580308,45,1,2016
BU16580309,125,1,2016
BU01630101,195,1,2016
BU01630102,365,1,2016
BU01630103,195,1,2016
BU01630104,330,1,2016
BU01630105,420,1,2016
BU01630106,170,1,2016
BU01630201,205,1,2016
BU01630202,475,1,2016
BU01630203,30,1,2016
BU01630301,880,1,2016
BU01630302,590,1,2016
BU01630303,985,1,2016
BU01630304,455,1,2016
BU01630401,495,1,2016
BU01630402,640,1,2016
BU01630403,155,1,2016
BU01630404,250,1,2016
BU01630405,950,1,2016
BU01630406,960,1,2016
BU01630407,20,1,2016
BU01630408,320,1,2016
BU01630501,200,1,2016
BU01630503,140,1,2016
BU01630504,0,1,2016
BU01630505,290,1,2016
BU01630506,260,1,2016
BU01630507,360,1,2016
BU01630508,295,1,2016
BU01630509,135,1,2016
BU01630510,175,1,2016
BU01630601,120,1,2016
BU01630602,1055,1,2016
BU01630603,130,1,2016
BU01630604,615,1,2016
BU01630605,450,1,2016
BU01630606,90,1,2016
BU01630700,450,1,2016
BU01630800,205,1,2016
BU01630900,300,1,2016
BU07941000,1545,1,2016
BU07941002,1125,1,2016
BU07941003,1520,1,2016
BU07941004,470,1,2016
BU07941005,1515,1,2016
BU07941006,835,1,2016
BU07941007,595,1,2016
BU07941100,1270,1,2016
BU07941101,1235,1,2016
BU07941102,1315,1,2016
BU07941200,1785,1,2016
BU07941201,1820,1,2016
BU07941202,1630,1,2016
BU07941300,1545,1,2016
BU07941301,990,1,2016
BU07941302,1455,1,2016
BU07941303,585,1,2016
BU07941309,15,1,2016
BU07941400,1375,1,2016
BU07941401,1240,1,2016
BU07941402,1105,1,2016
BU07941404,170,1,2016
BU07941409,40,1,2016
BU07941500,1685,1,2016
BU07941501,395,1,2016
BU07941600,540,1,2016
BU07941601,600,1,2016
BU07941609,40,1,2016
BU07941700,2050,1,2016
BU07941701,85,1,2016
BU07941709,70,1,2016
BU07941801,1405,1,2016
BU07941802,2110,1,2016
BU07941809,20,1,2016
BU07941900,1725,1,2016
BU07941909,30,1,2016
BU07942100,395,1,2016
BU07942101,1090,1,2016
BU07942102,1170,1,2016
BU07942103,660,1,2016
BU07942104,20,1,2016
BU07942105,5,1,2016
BU07942901,140,1,2016
BU07942902,0,1,2016
BU01640000,610,1,2016
BU01640001,415,1,2016
BU01640002,495,1,2016
BU01640100,1635,1,2016
BU01640101,1735,1,2016
BU01640102,1375,1,2016
BU01640103,25,1,2016
BU01640200,1885,1,2016
BU01640201,895,1,2016
BU01640202,1170,1,2016
BU01640203,785,1,2016
BU01640204,25,1,2016
BU01640300,910,1,2016
BU01640301,275,1,2016
BU01640302,550,1,2016
BU01640303,490,1,2016
BU01640304,705,1,2016
BU01640305,455,1,2016
BU01640306,635,1,2016
BU01640307,680,1,2016
BU01640308,490,1,2016
BU01640309,30,1,2016
BU01640400,540,1,2016
BU01640401,1025,1,2016
BU01640402,1055,1,2016
BU01640403,1630,1,2016
BU01640500,0,1,2016
BU01640501,1870,1,2016
BU01640502,700,1,2016
BU01640503,30,1,2016
BU01640504,410,1,2016
BU01640505,470,1,2016
BU01640506,5,1,2016
BU01640600,25,1,2016
BU01640601,925,1,2016
BU01640602,1490,1,2016
BU01640603,15,1,2016
BU01640604,2235,1,2016
BU01640605,335,1,2016
BU01640606,0,1,2016
BU01640700,55,1,2016
BU01640701,715,1,2016
BU01640702,1030,1,2016
BU01640703,1585,1,2016
BU01640704,0,1,2016
BU01640705,0,1,2016
BU01640706,0,1,2016
BU01640800,990,1,2016
BU01640801,930,1,2016
BU01640802,815,1,2016
BU01640803,810,1,2016
BU01640804,5,1,2016
BU01640805,130,1,2016
BU01640900,210,1,2016
BU01640901,15,1,2016
BU01640902,15,1,2016
BU01640903,40,1,2016
BU01640904,105,1,2016
BU01640905,55,1,2016
BU01640906,95,1,2016
BU01640907,20,1,2016
BU01640909,150,1,2016
BU07960101,3940,3,2016
BU07960102,1200,3,2016
BU07960103,670,3,2016
BU07960104,605,3,2016
BU07960105,1625,3,2016
BU07960106,130,3,2016
BU07960201,0,3,2016
BU07960202,2040,3,2016
BU07960203,910,3,2016
BU07960204,10,3,2016
BU07960205,580,3,2016
BU07960206,0,3,2016
BU07960207,120,3,2016
BU07960208,5,3,2016
BU07960209,320,3,2016
BU07960210,370,3,2016
BU07960211,1980,3,2016
BU07960212,0,3,2016
BU07960301,1245,3,2016
BU07960302,960,3,2016
BU07960303,860,3,2016
BU07960304,920,3,2016
BU07960305,1855,3,2016
BU07960306,950,3,2016
BU07960401,1855,3,2016
BU07960402,1750,3,2016
BU07960403,275,3,2016
BU07960501,20,3,2016
BU07960502,410,3,2016
BU07960503,45,3,2016
BU07960504,110,3,2016
BU07960505,1410,3,2016
BU07960506,1505,3,2016
BU07960507,65,3,2016
BU07960601,960,3,2016
BU07960602,755,3,2016
BU07960603,1040,3,2016
BU07960604,205,3,2016
BU07960605,35,3,2016
BU07960606,1190,3,2016
BU07960607,1025,3,2016
BU07960608,15,3,2016
BU07960609,30,3,2016
BU07960701,0,3,2016
BU07960702,0,3,2016
BU07960703,155,3,2016
BU07960704,1180,3,2016
BU07960705,545,3,2016
BU07960706,895,3,2016
BU07960707,0,3,2016
BU07960798,5,3,2016
BU07960799,0,3,2016
BU07960801,495,3,2016
BU07960802,895,3,2016
BU07960803,845,3,2016
BU07960804,40,3,2016
BU07960901,1150,3,2016
BU07960902,295,3,2016
BU07960903,10,3,2016
BU07960904,740,3,2016
BU07960905,505,3,2016
BU07960906,775,3,2016
BU07960907,860,3,2016
BU07960908,1135,3,2016
BU07960909,575,3,2016
BU07960910,790,3,2016
BU07960911,495,3,2016
BU07960912,455,3,2016
BU07960913,700,3,2016
BU07960914,420,3,2016
BU07960915,0,3,2016
BU07961001,250,3,2016
BU07961002,1215,3,2016
BU07961003,495,3,2016
BU07961004,635,3,2016
BU07961005,885,3,2016
BU07961006,775,3,2016
BU07961007,840,3,2016
BU07961008,890,3,2016
BU07961009,1155,3,2016
BU07961010,15,3,2016
BU07961011,30,3,2016
BU07961101,1670,3,2016
BU07961102,1740,3,2016
BU07961103,0,3,2016
BU07961104,800,3,2016
BU07961105,110,3,2016
BU07961106,2265,3,2016
BU07961107,3490,3,2016
BU07961108,80,3,2016
BU07961109,10,3,2016
BU07961110,5,3,2016
BU07961111,165,3,2016
BU07961201,1100,3,2016
BU07961202,30,3,2016
BU07961203,35,3,2016
BU07961204,925,3,2016
BU07961205,115,3,2016
BU07961206,5,3,2016
BU07961301,1305,3,2016
BU07961302,35,3,2016
BU07961303,75,3,2016
BU07961304,150,3,2016
BU07961399,40,3,2016
BU07961401,445,3,2016
BU07961402,255,3,2016
BU07961499,295,3,2016
BU07970101,1170,1,2016
BU07970102,1165,1,2016
BU07970103,350,1,2016
BU07970104,2375,1,2016
BU07970105,2530,1,2016
BU07970200,630,1,2016
BU07970300,775,1,2016
BU07970400,875,1,2016
BU07970501,2210,1,2016
BU07970502,1775,1,2016
BU07970503,1935,1,2016
BU07970600,25,1,2016
BU07970700,95,1,2016
BU07970800,65,1,2016
BU07970900,285,1,2016
BU07971000,675,1,2016
BU07971100,1140,1,2016
BU07980000,3340,1,2016
BU07980009,240,1,2016
BU07980100,330,1,2016
BU07980109,135,1,2016
BU07980200,275,1,2016
BU07980209,70,1,2016
BU07980300,1180,1,2016
BU07980301,80,1,2016
BU07980309,250,1,2016
BU07980400,190,1,2016
BU07980409,120,1,2016
BU17350000,1515,1,2016
BU17350001,540,1,2016
BU17350002,235,1,2016
BU17350003,400,1,2016
BU17350004,225,1,2016
BU17350005,595,1,2016
BU17350006,125,1,2016
BU17350007,10,1,2016
BU17350008,135,1,2016
BU17350009,0,1,2016
BU17350100,400,1,2016
BU17350101,710,1,2016
BU17350102,10,1,2016
BU17350109,320,1,2016
BU17350200,1595,1,2016
BU17350206,150,1,2016
BU17350207,235,1,2016
BU17350208,140,1,2016
BU17350209,465,1,2016
BU17350309,80,1,2016
BU17350407,155,1,2016
BU17350408,50,1,2016
BU17350409,10,1,2016
BU17350500,545,1,2016
BU17350501,250,1,2016
BU17350508,105,1,2016
BU17350509,215,1,2016
BU17350600,295,1,2016
BU17350601,55,1,2016
BU17350602,65,1,2016
BU17350603,255,1,2016
BU17350604,260,1,2016
BU17350605,370,1,2016
BU17350606,210,1,2016
BU17350607,355,1,2016
BU17350608,255,1,2016
BU17350609,995,1,2016
BU17350700,35,1,2016
BU17350709,35,1,2016
BU17350800,600,1,2016
BU17350805,195,1,2016
BU17350806,70,1,2016
BU17350807,150,1,2016
BU17350808,65,1,2016
BU17350809,160,1,2016
BU17350900,330,1,2016
BU17350908,170,1,2016
BU17350909,305,1,2016
BU01185000,700,1,2016
BU01185001,650,1,2016
BU01185002,210,1,2016
BU01185003,2120,1,2016
BU01185004,1930,1,2016
BU01185005,3105,1,2016
BU01185006,980,1,2016
BU01185007,900,1,2016
BU01185008,1325,1,2016
BU01185100,475,1,2016
BU01185101,390,1,2016
BU01185102,5,1,2016
BU01185103,695,1,2016
BU01185104,680,1,2016
BU01185105,430,1,2016
BU01185106,555,1,2016
BU01185107,505,1,2016
BU01185108,650,1,2016
BU01185109,1020,1,2016
BU01185200,140,1,2016
BU01185201,35,1,2016
BU01185300,665,1,2016
BU01185301,55,1,2016
BU01185302,230,1,2016
BU01185400,1395,1,2016
BU01185401,105,1,2016
BU01185402,255,1,2016
BU01185500,620,1,2016
BU01185501,190,1,2016
BU01185600,510,1,2016
BU01185601,25,1,2016
BU01185700,190,1,2016
BU01185701,150,1,2016
BU01185800,150,1,2016
BU01185801,110,1,2016
BU01185900,120,1,2016
BU01185901,110,1,2016
BU01186000,455,1,2016
BU01186001,185,1,2016
BU01186002,30,1,2016
BU01186003,90,1,2016
BU01186100,210,1,2016
BU01186201,10,1,2016
BU01186202,30,1,2016
BU01186203,50,1,2016
BU01186204,90,1,2016
BU01186205,55,1,2016
BU01186206,15,1,2016
BU15070000,195,1,2016
BU15070009,20,1,2016
BU15070100,510,1,2016
BU15070101,0,1,2016
BU15070102,0,1,2016
BU15070109,315,1,2016
BU15070200,280,1,2016
BU15070209,260,1,2016
BU15070300,475,1,2016
BU15070309,270,1,2016
BU15070400,825,1,2016
BU15070401,1190,1,2016
BU15070402,260,1,2016
BU15070403,355,1,2016
BU15070404,360,1,2016
BU15070405,145,1,2016
BU15070406,265,1,2016
BU15070407,740,1,2016
BU15070408,470,1,2016
BU15070409,485,1,2016
BU15070410,10,1,2016
BU15070419,405,1,2016
BU15070500,470,1,2016
BU15070509,315,1,2016
BU15070600,370,1,2016
BU15070609,85,1,2016
BU15070700,510,1,2016
BU15070709,300,1,2016
BU15070800,435,1,2016
BU15070801,160,1,2016
BU15070802,350,1,2016
BU15070803,480,1,2016
BU15070804,390,1,2016
BU15070809,180,1,2016
BU15070900,260,1,2016
BU15070909,55,1,2016
BU15071000,2125,1,2016
BU15071001,5,1,2016
BU15071009,580,1,2016
BU15071100,275,1,2016
BU15071109,155,1,2016
BU15071200,5,1,2016
BU15071209,70,1,2016
BU15071300,650,1,2016
BU15071309,115,1,2016
BU15071400,440,1,2016
BU15071409,45,1,2016
BU15071500,350,1,2016
BU15071509,140,1,2016
BU01660000,2905,1,2016
BU01660001,1740,1,2016
BU01660002,0,1,2016
BU01660003,1125,1,2016
BU01660004,955,1,2016
BU01660005,1780,1,2016
BU01660006,175,1,2016
BU01660007,620,1,2016
BU01660008,2820,1,2016
BU01660009,840,1,2016
BU01660010,1035,1,2016
BU01660011,0,1,2016
BU01660012,45,1,2016
BU01660013,60,1,2016
BU01660015,865,1,2016
BU01660016,40,1,2016
BU01660017,55,1,2016
BU01660018,145,1,2016
BU01660019,25,1,2016
BU01660300,1915,1,2016
BU01660301,1285,1,2016
BU01660302,70,1,2016
BU01660303,85,1,2016
BU01660304,170,1,2016
BU01660305,315,1,2016
BU01660306,40,1,2016
BU01660307,400,1,2016
BU01660400,170,1,2016
BU01660401,90,1,2016
BU01660500,305,1,2016
BU01660501,10,1,2016
BU01660600,295,1,2016
BU01660700,270,1,2016
BU01660800,215,1,2016
BU01660900,40,1,2016
BU09280000,1655,1,2016
BU09280001,1260,1,2016
BU09280002,1705,1,2016
BU09280003,1290,1,2016
BU09280004,975,1,2016
BU09280009,10,1,2016
BU09280100,2465,1,2016
BU09280101,820,1,2016
BU09280102,1345,1,2016
BU09280103,1240,1,2016
BU09280104,1420,1,2016
BU09280105,2120,1,2016
BU09280200,1155,1,2016
BU09280201,980,1,2016
BU09280202,480,1,2016
BU09280203,1045,1,2016
BU09280204,1605,1,2016
BU09280205,985,1,2016
BU16590000,2180,1,2016
BU16590001,1615,1,2016
BU16590002,65,1,2016
BU16590003,95,1,2016
BU16590009,320,1,2016
BU16590100,2145,1,2016
BU16590101,15,1,2016
BU16590102,5,1,2016
BU16590108,55,1,2016
BU16590109,90,1,2016
BU16590200,1440,1,2016
BU16590201,10,1,2016
BU16590209,255,1,2016
BU16590300,440,1,2016
BU16590309,270,1,2016
BU16850000,2415,1,2016
BU16850007,180,1,2016
BU16850008,150,1,2016
BU16850009,15,1,2016
BU16850100,580,1,2016
BU16850109,70,1,2016
BU16850200,1905,1,2016
BU16850201,85,1,2016
BU16850202,160,1,2016
BU16850207,130,1,2016
BU16850208,165,1,2016
BU16850209,95,1,2016
BU16850909,50,1,2016
BU08820001,805,1,2016
BU08820002,825,1,2016
BU08820003,355,1,2016
BU08820004,505,1,2016
BU08820005,420,1,2016
BU08820006,280,1,2016
BU08820007,340,1,2016
BU08820008,1525,1,2016
BU08820009,480,1,2016
BU08820010,855,1,2016
BU08820011,720,1,2016
BU08820012,220,1,2016
BU08820020,20,1,2016
BU08820101,1520,1,2016
BU08820102,1715,1,2016
BU08820103,615,1,2016
BU08820104,430,1,2016
BU08820105,235,1,2016
BU08820120,25,1,2016
BU08820201,620,1,2016
BU08820202,725,1,2016
BU08820203,485,1,2016
BU08820204,1475,1,2016
BU08820205,1460,1,2016
BU08820206,440,1,2016
BU08820207,310,1,2016
BU08820220,0,1,2016
BU16400000,2555,1,2016
BU16400001,340,1,2016
BU16400100,240,1,2016
BU16400101,75,1,2016
BU16400200,1465,1,2016
BU16400201,325,1,2016
BU16400300,1140,1,2016
BU16400301,300,1,2016
BU16400400,270,1,2016
BU16400401,30,1,2016
BU16400500,1730,1,2016
BU16400501,130,1,2016
BU16400600,375,1,2016
BU16400601,15,1,2016
BU16400700,1510,1,2016
BU16400701,65,1,2016
BU16400800,870,1,2016
BU16400801,175,1,2016
BU16400900,270,1,2016
BU16400901,200,1,2016
BU16401000,620,1,2016
BU16401001,70,1,2016
BU16401100,435,1,2016
BU16401101,125,1,2016
BU16401200,110,1,2016
BU16401201,80,1,2016
BU16401300,305,1,2016
BU16401301,100,1,2016
BU16401400,535,1,2016
BU16401401,35,1,2016
BU16401500,690,1,2016
BU16401501,45,1,2016
BU08091001,790,1,2016
BU08091005,220,1,2016
BU08091006,285,1,2016
BU08091010,485,1,2016
BU08091011,310,1,2016
BU08091015,175,1,2016
BU08091020,430,1,2016
BU08091021,255,1,2016
BU08091025,260,1,2016
BU08091030,365,1,2016
BU08091031,220,1,2016
BU08091035,30,1,2016
BU08091040,230,1,2016
BU08091041,175,1,2016
BU08092045,550,1,2016
BU08092048,105,1,2016
BU08092049,235,1,2016
BU08092052,380,1,2016
BU08092055,735,1,2016
BU08092058,190,1,2016
BU08092061,270,1,2016
BU08092063,180,1,2016
BU08092066,15,1,2016
BU08093070,1185,1,2016
BU08093071,145,1,2016
BU08093080,615,1,2016
BU08093081,535,1,2016
BU08093085,0,1,2016
BU08093090,50,1,2016
BU08093091,75,1,2016
BU08093092,0,1,2016
BU08094095,225,1,2016
BU01680001,3045,1,2016
BU01680002,60,1,2016
BU01680003,2150,1,2016
BU01680009,210,1,2016
BU01680101,90,1,2016
BU01680102,20,1,2016
BU01680109,80,1,2016
BU01680201,1545,1,2016
BU01680209,205,1,2016
BU01680301,980,1,2016
BU01680309,450,1,2016
BU01680401,110,1,2016
BU01680409,230,1,2016
BU16410000,2615,1,2016
BU16410001,520,1,2016
BU16410009,35,1,2016
BU16410100,1645,1,2016
BU16410109,10,1,2016
BU16410200,580,1,2016
BU16410201,135,1,2016
BU16410300,80,1,2016
BU16410301,285,1,2016
BU16410400,1025,1,2016
BU16410409,35,1,2016
BU16410500,1480,1,2016
BU16410501,90,1,2016
BU16410509,120,1,2016
BU16410600,765,1,2016
BU16410700,895,1,2016
BU09350000,1580,1,2016
BU09350001,1150,1,2016
BU09350002,1525,1,2016
BU09350003,2510,1,2016
BU09350004,1325,1,2016
BU09350005,1135,1,2016
BU09350006,3635,1,2016
BU09350100,1585,1,2016
BU09350101,555,1,2016
BU09350102,720,1,2016
BU09350103,625,1,2016
BU09350104,665,1,2016
BU09350105,65,1,2016
BU09350200,4110,1,2016
BU09350201,3055,1,2016
BU09350202,1440,1,2016
BU09350203,1295,1,2016
BU09350204,1285,1,2016
BU09350205,1750,1,2016
BU09350206,1005,1,2016
BU09350207,2765,1,2016
BU09350208,745,1,2016
BU09350209,3445,1,2016
BU09350300,870,1,2016
BU09350301,25,1,2016
BU09350302,255,1,2016
BU09350303,10,1,2016
BU09350304,30,1,2016
BU09350400,2520,1,2016
BU09350401,1805,1,2016
BU09350402,3155,1,2016
BU09350403,1940,1,2016
BU09350404,970,1,2016
BU09350405,3515,1,2016
BU09350406,2875,1,2016
BU09350500,15,1,2016
BU09350501,855,1,2016
BU09350502,440,1,2016
BU09350503,10,1,2016
BU09350600,1130,1,2016
BU09350601,2180,1,2016
BU09350602,3930,1,2016
BU09350603,3115,1,2016
BU09350604,370,1,2016
BU09380000,2680,1,2016
BU09380001,735,1,2016
BU09380002,40,1,2016
BU09380003,50,1,2016
BU09380009,25,1,2016
BU09380100,1125,1,2016
BU09380109,100,1,2016
BU09380200,2255,1,2016
BU09380201,115,1,2016
BU09380202,80,1,2016
BU09380203,415,1,2016
BU09380204,420,1,2016
BU09380205,200,1,2016
BU09380206,150,1,2016
BU01190000,1245,3,2016
BU01190001,595,3,2016
BU01190002,1295,3,2016
BU01190100,190,3,2016
BU01190101,10,3,2016
BU01190200,665,3,2016
BU01190201,735,3,2016
BU01190202,730,3,2016
BU01190300,800,3,2016
BU01190301,795,3,2016
BU01190302,200,3,2016
BU01190303,990,3,2016
BU01190400,630,3,2016
BU01190401,330,3,2016
BU01190500,345,3,2016
BU01190501,0,3,2016
BU01190600,935,3,2016
BU01190601,575,3,2016
BU01190602,380,3,2016
BU01190603,1085,3,2016
BU01190700,90,3,2016
BU01190701,115,3,2016
BU01190800,20,3,2016
BU01190900,5,3,2016
BU01190901,20,3,2016
BU01191000,0,3,2016
BU01191001,5,3,2016
BU01191002,25,3,2016
BU01191003,5,3,2016
BU01191004,10,3,2016
BU01191100,25,3,2016
BU01191101,15,3,2016
BU01191102,0,3,2016
BU01191200,55,3,2016
BU01191201,465,3,2016
BU01191202,370,3,2016
BU01191203,275,3,2016
BU01191204,25,3,2016
BU01191205,55,3,2016
BU01191206,85,2,2016
BU01191207,50,2,2016
BU01191208,45,2,2016
BU01191209,75,3,2016
BU01191300,50,3,2016
BU01191301,35,3,2016
BU01191302,25,3,2016
BU17310000,4120,1,2016
BU17310001,80,1,2016
BU17310002,55,1,2016
BU17310003,25,1,2016
BU17310009,420,1,2016
BU17310100,260,1,2016
BU17310101,40,1,2016
BU17310109,90,1,2016
BU17310200,360,1,2016
BU17310201,40,1,2016
BU17310209,205,1,2016
BU17310300,320,1,2016
BU17310309,105,1,2016
BU17310400,70,1,2016
BU17310409,110,1,2016
BU17310500,40,1,2016
BU17310509,150,1,2016
BU17310600,1640,1,2016
BU17310601,100,1,2016
BU17310602,135,1,2016
BU17310609,70,1,2016
BU17310700,1235,1,2016
BU17310701,65,1,2016
BU17310702,70,1,2016
BU17310709,90,1,2016
BU17310800,395,1,2016
BU17310801,150,1,2016
BU17310802,45,1,2016
BU17310809,115,1,2016
BU17310900,2055,1,2016
BU17310901,20,1,2016
BU17310909,70,1,2016
BU17311000,140,1,2016
BU17311001,25,1,2016
BU17311009,15,1,2016
BU17311100,165,1,2016
BU17311109,55,1,2016
BU17311200,325,1,2016
BU17311209,50,1,2016
BU17311309,40,1,2016
BU17311400,95,1,2016
BU17311409,95,1,2016
BU17311500,40,1,2016
BU17311509,55,1,2016
BU17311600,30,1,2016
BU17311601,35,1,2016
BU17311602,70,1,2016
BU17311609,60,1,2016
BU08150000,860,1,2016
BU08150001,675,1,2016
BU08150002,330,1,2016
BU08150003,150,1,2016
BU08150004,150,1,2016
BU08150005,10,1,2016
BU08150007,10,1,2016
BU08150008,145,1,2016
BU08150009,175,1,2016
BU08150100,580,1,2016
BU08150109,295,1,2016
BU08150200,430,1,2016
BU08150209,160,1,2016
BU08150300,295,1,2016
BU08150309,90,1,2016
BU17090000,1495,1,2016
BU17090001,1305,1,2016
BU17090002,1715,1,2016
BU17090003,230,1,2016
BU17090004,1055,1,2016
BU17090005,20,1,2016
BU17090006,195,1,2016
BU17090008,105,1,2016
BU17090009,20,1,2016
BU17090100,545,1,2016
BU17090109,140,1,2016
BU17090200,260,1,2016
BU17090209,80,1,2016
