Peildatum,Netbeheerder,Provincie,Gemeente,CBS_Buurt,CBS_Buurtcode,Aantal_aansluitingen_in_CBS-buurt,Aantal_aansluitingen_met_opwekinstallatie,Opgesteld_vermogen,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,MeestVoorkomendePostcode_113,HuishoudensTotaal_28,GemiddeldeHuishoudensgrootte_32,Bevolkingsdichtheid_33,GemiddeldeWoningwaarde_35,PercentageEengezinswoning_36,Koopwoningen_40,InBezitWoningcorporatie_42,InBezitOverigeVerhuurders_43,BouwjaarVanaf2000_46,GemiddeldElektriciteitsverbruikTotaal_47,GemiddeldAardgasverbruikTotaal_55,Gemiddeld_opleidingsniveau,Percent_inkomensontvangers,Bedrijfsvestigingen_per_huishuidens,PersonenautoSPerHuishouden_102,AfstandTotSchool_108,Omgevingsadressendichtheid_116
202007.0,Enexis,Noord-Brabant,Goirle,Tilburgseweg,7850811.0,213.0,26.0,139.0,Tilburgseweg,Goirle,Buurt,5051,95,2.5,608.0,682.0,78.0,81.0,0.0,18.0,16.0,5200.0,2890.0,2.25,0.6349206349206349,0.5263157894736842,1.5,0.8,927.0
202007.0,Enexis,Noord-Brabant,Goirle,De Boschkens-West,7850812.0,319.0,188.0,565.0,De Boschkens-West,Goirle,Buurt,5052,265,2.6,1707.0,284.0,100.0,68.0,11.0,22.0,100.0,2750.0,950.0,2.3833333333333333,0.7142857142857143,0.1698113207547169,1.2,1.1,748.0
202007.0,Enexis,Noord-Brabant,Goirle,De Boschkens-Oost,7850813.0,386.0,48.0,306.0,De Boschkens-Oost,Goirle,Buurt,5053,370,2.4,2437.0,295.0,62.0,76.0,16.0,8.0,100.0,5580.0,10.0,2.1029411764705883,0.7821229050279329,0.1756756756756756,1.2,0.5,939.0
202007.0,Enexis,Noord-Brabant,Goirle,Vennen,7850914.0,375.0,50.0,163.0,Vennen,Goirle,Buurt,5052,390,2.4,4936.0,244.0,80.0,76.0,23.0,1.0,14.0,3010.0,1270.0,2.0384615384615383,0.8163265306122449,0.1282051282051282,1.2,0.3,1305.0
202007.0,Enexis,Noord-Brabant,Goirle,Bomen,7850915.0,437.0,55.0,186.0,Bomen,Goirle,Buurt,5051,445,2.4,6554.0,246.0,86.0,77.0,22.0,1.0,0.0,2990.0,1370.0,2.1625,0.7655502392344498,0.1235955056179775,1.2,0.8,1504.0
202007.0,Enexis,Noord-Brabant,Goirle,De Villa,7850916.0,77.0,20.0,115.0,De Villa,Goirle,Buurt,5051,80,2.1,1452.0,541.0,100.0,98.0,0.0,2.0,5.0,4090.0,2640.0,2.5384615384615383,1.1764705882352942,0.25,1.4,0.9,1164.0
202007.0,Enexis,Noord-Brabant,Goirle,Rivieren,7850917.0,403.0,59.0,237.0,Rivieren,Goirle,Buurt,5052,380,2.5,6422.0,248.0,99.0,82.0,16.0,2.0,0.0,3180.0,1380.0,2.125,0.7329842931937173,0.1447368421052631,1.2,0.7,1031.0
202007.0,Enexis,Noord-Brabant,Goirle,Kruiden,7850918.0,488.0,69.0,252.0,Kruiden,Goirle,Buurt,5052,460,2.5,5660.0,222.0,92.0,74.0,24.0,1.0,6.0,3170.0,1060.0,2.0114942528735638,0.7792207792207793,0.1195652173913043,1.2,0.6,1024.0
202007.0,Enexis,Noord-Brabant,Goirle,De Nieuwe Erven,7851019.0,244.0,44.0,181.0,De Nieuwe Erven,Goirle,Buurt,5052,280,2.5,5490.0,303.0,100.0,81.0,18.0,1.0,0.0,3370.0,1140.0,2.2363636363636363,0.8633093525179856,0.1785714285714285,1.4,1.2,1001.0
202007.0,Enexis,Noord-Brabant,Goirle,Hoogeind,7851120.0,90.0,18.0,85.0,Hoogeind,Goirle,Buurt,5051,80,2.1,2870.0,317.0,100.0,72.0,27.0,1.0,1.0,3030.0,1720.0,2.1818181818181817,0.5714285714285714,0.1875,1.1,0.6,1951.0
202007.0,Enexis,Noord-Brabant,Goirle,Geestelijken,7851121.0,392.0,36.0,128.0,Geestelijken,Goirle,Buurt,5051,345,2.2,5900.0,230.0,78.0,67.0,29.0,3.0,20.0,2810.0,1150.0,1.8113207547169807,0.7792207792207793,0.1594202898550724,1.1,0.8,1626.0
202007.0,Enexis,Noord-Brabant,Goirle,Herstallen,7851122.0,498.0,20.0,97.0,Herstallen,Goirle,Buurt,5051,490,1.9,5874.0,174.0,56.0,26.0,73.0,1.0,26.0,2520.0,1020.0,1.8596491228070176,0.7766990291262136,0.0816326530612244,0.9,1.1,1517.0
202007.0,Enexis,Noord-Brabant,Goirle,Verspreide huizen Goirle,7851426.0,235.0,32.0,320.0,Verspreide huizen Goirle,Goirle,Buurt,5051,105,2.8,14.0,462.0,93.0,81.0,0.0,17.0,9.0,5170.0,2690.0,2.0476190476190474,0.7017543859649122,0.8095238095238095,1.5,1.9,300.0
202007.0,Enexis,Noord-Brabant,Goirle,Riel-Dorp,7852027.0,903.0,169.0,664.0,Riel-Dorp,Goirle,Buurt,5133,940,2.4,2836.0,318.0,97.0,86.0,11.0,4.0,20.0,3510.0,1560.0,2.0755813953488373,0.8278867102396514,0.2074468085106383,1.3,0.5,339.0
202007.0,Enexis,Noord-Brabant,Goirle,Spaansehoek,7852028.0,65.0,12.0,101.0,Spaansehoek,Goirle,Buurt,5133,90,2.5,250.0,420.0,94.0,94.0,0.0,6.0,17.0,4000.0,1980.0,2.117647058823529,0.8888888888888888,0.3888888888888889,1.2,1.0,225.0
202007.0,Enexis,Noord-Brabant,Goirle,Verspreide huizen Riel,7852331.0,227.0,37.0,713.0,Verspreide huizen Riel,Goirle,Buurt,5133,70,3.0,16.0,448.0,97.0,90.0,0.0,10.0,13.0,5590.0,2350.0,1.9444444444444444,0.9090909090909092,0.7857142857142857,1.7,2.3,38.0
202007.0,Enexis,Noord-Brabant,Haaren,Haaren,7880100.0,1748.0,328.0,1382.0,Haaren,Haaren,Buurt,5076,1795,2.2,1967.0,308.0,84.0,69.0,23.0,8.0,22.0,3150.0,1370.0,2.0940438871473352,0.8202653799758746,0.1949860724233983,1.2,0.6,566.0
202007.0,Enexis,Noord-Brabant,Haaren,t Eind,7880101.0,212.0,40.0,181.0,'t Eind,Haaren,Buurt,5076,200,2.6,850.0,408.0,95.0,91.0,3.0,6.0,7.0,4090.0,1970.0,2.1,0.7619047619047619,0.325,1.4,1.2,321.0
202007.0,Enexis,Noord-Brabant,Haaren,Verspreide huizen in het Westen,7880108.0,298.0,51.0,563.0,Verspreide huizen in het Westen,Haaren,Buurt,5076,120,2.6,54.0,412.0,81.0,73.0,1.0,26.0,22.0,4190.0,2010.0,2.32,0.967741935483871,0.7916666666666666,1.4,1.9,147.0
202007.0,Enexis,Noord-Brabant,Haaren,Verspreide huizen in het Oosten,7880109.0,295.0,57.0,544.0,Verspreide huizen in het Oosten,Haaren,Buurt,5076,200,2.6,62.0,479.0,95.0,84.0,0.0,15.0,7.0,4570.0,2290.0,1.95,0.7843137254901961,0.525,1.9,2.1,155.0
202007.0,Enexis,Noord-Brabant,Haaren,Helvoirt,7880200.0,1639.0,326.0,1382.0,Helvoirt,Haaren,Buurt,5268,1655,2.3,1668.0,307.0,85.0,71.0,22.0,8.0,17.0,3330.0,1530.0,2.058219178082192,0.8194622279129321,0.229607250755287,1.3,0.7,490.0
202007.0,Enexis,Noord-Brabant,Haaren,Distelberg,7880201.0,167.0,17.0,142.0,Distelberg,Haaren,Buurt,5268,140,2.3,175.0,540.0,85.0,88.0,0.0,12.0,3.0,4960.0,2440.0,2.3846153846153846,0.9523809523809524,0.5,2.0,2.0,64.0
202007.0,Enexis,Noord-Brabant,Haaren,Verspreide huizen Helvoirtse Heide,7880207.0,163.0,27.0,188.0,Verspreide huizen Helvoirtse Heide,Haaren,Buurt,5268,75,2.4,14.0,503.0,88.0,78.0,0.0,22.0,6.0,4880.0,2530.0,2.2666666666666666,1.0810810810810811,0.6666666666666666,1.3,2.3,50.0
202007.0,Enexis,Noord-Brabant,Haaren,Verspreide huizen Gijzel. Raam en Molenstraat,7880209.0,183.0,27.0,218.0,"Verspr.h. Gijzel, Raam en Molenstraat",Haaren,Buurt,5268,105,2.8,56.0,475.0,97.0,85.0,0.0,15.0,8.0,4850.0,2510.0,2.0,1.0,0.6190476190476191,1.9,1.8,260.0
202007.0,Enexis,Noord-Brabant,Haaren,Esch,7880300.0,685.0,125.0,489.0,Esch,Haaren,Buurt,5296,730,2.4,1994.0,295.0,90.0,73.0,18.0,9.0,11.0,3360.0,1500.0,1.9854014598540144,0.8333333333333334,0.1986301369863013,1.3,0.5,274.0
202007.0,Enexis,Noord-Brabant,Haaren,Verspreide huizen Esch,7880309.0,242.0,36.0,205.0,Verspreide huizen Esch,Haaren,Buurt,5296,155,2.2,72.0,429.0,80.0,89.0,1.0,10.0,21.0,4880.0,2630.0,2.2142857142857144,0.8450704225352113,0.4838709677419355,1.4,1.4,146.0
202007.0,Enexis,Noord-Brabant,Haaren,Biezenmortel,7880400.0,294.0,65.0,293.0,Biezenmortel,Haaren,Buurt,5074,290,2.6,1099.0,298.0,95.0,82.0,14.0,4.0,18.0,3660.0,1530.0,2.064516129032258,0.7947019867549668,0.2241379310344827,1.4,0.4,124.0
202007.0,Enexis,Noord-Brabant,Halderberge,Oud Gastel,16550101.0,2321.0,357.0,1476.0,Oud Gastel,Halderberge,Buurt,4751,2335,2.3,2282.0,240.0,86.0,71.0,27.0,3.0,15.0,3040.0,1360.0,1.8912529550827424,0.8137432188065099,0.1755888650963597,1.3,0.6,717.0
202007.0,Enexis,Noord-Brabant,Halderberge,Stoof,16550102.0,260.0,55.0,323.0,Stoof,Halderberge,Buurt,4751,240,2.5,287.0,337.0,100.0,95.0,0.0,5.0,7.0,3980.0,1810.0,1.8043478260869563,0.8403361344537815,0.4375,1.6,1.8,258.0
202007.0,Enexis,Noord-Brabant,Halderberge,Verspreide huizen Oud Gastel,16550109.0,487.0,90.0,741.0,Verspreide huizen Oud Gastel,Halderberge,Buurt,4751,155,2.6,31.0,377.0,99.0,92.0,0.0,8.0,11.0,4100.0,1930.0,2.0285714285714285,0.963855421686747,1.5483870967741935,2.2,2.1,140.0
202007.0,Enexis,Noord-Brabant,Halderberge,Stampersgat,16550201.0,517.0,85.0,308.0,Stampersgat,Halderberge,Buurt,4754,500,2.2,945.0,201.0,96.0,65.0,34.0,1.0,2.0,3150.0,1410.0,1.7640449438202248,0.7894736842105263,0.17,1.3,0.6,161.0
202007.0,Enexis,Noord-Brabant,Halderberge,Oudenbosch-Centrum,16550301.0,2123.0,187.0,519.0,Oudenbosch-Centrum,Halderberge,Buurt,4731,2040,2.0,4232.0,185.0,71.0,41.0,48.0,10.0,26.0,2500.0,1140.0,1.8666666666666667,0.7904191616766467,0.1495098039215686,1.0,0.5,1306.0
202007.0,Enexis,Noord-Brabant,Halderberge,Pagnevaart,16550302.0,951.0,206.0,693.0,Pagnevaart,Halderberge,Buurt,4731,940,2.2,3529.0,200.0,85.0,57.0,38.0,4.0,7.0,2650.0,1380.0,1.7202797202797202,0.7862407862407862,0.1170212765957446,1.1,0.4,1032.0
202007.0,Enexis,Noord-Brabant,Halderberge,Velletri,16550303.0,804.0,146.0,554.0,Velletri,Halderberge,Buurt,4731,730,2.4,2432.0,237.0,95.0,63.0,29.0,7.0,8.0,3140.0,1470.0,1.876923076923077,0.7909604519774012,0.2534246575342466,1.3,0.4,787.0
202007.0,Enexis,Noord-Brabant,Halderberge,Spui,16550304.0,852.0,104.0,482.0,Spui,Halderberge,Buurt,4731,780,2.3,2988.0,198.0,82.0,50.0,47.0,3.0,16.0,2870.0,1340.0,1.608695652173913,0.7310704960835509,0.1538461538461538,1.2,0.9,1072.0
202007.0,Enexis,Noord-Brabant,Halderberge,Albano,16550305.0,850.0,142.0,546.0,Albano,Halderberge,Buurt,4731,820,2.4,2574.0,220.0,88.0,66.0,29.0,5.0,8.0,2900.0,1160.0,1.9090909090909087,0.7772020725388601,0.1280487804878048,1.2,0.6,972.0
202007.0,Enexis,Noord-Brabant,Halderberge,Verspreide huizen Kuivezand en omgeving,16550307.0,338.0,60.0,534.0,Verspreide huizen Kuivezand en omgeving,Halderberge,Buurt,4751,235,2.5,59.0,342.0,99.0,92.0,0.0,8.0,12.0,4360.0,1850.0,1.98,0.847457627118644,0.6595744680851063,1.8,2.4,186.0
202007.0,Enexis,Noord-Brabant,Halderberge,Verspreide huizen ten noorden van Oudenbosch,16550308.0,182.0,34.0,227.0,Verspr.h. ten noorden van Oudenbosch,Halderberge,Buurt,4731,105,2.9,72.0,396.0,98.0,96.0,0.0,4.0,9.0,4700.0,2030.0,2.0384615384615383,0.9523809523809524,0.7619047619047619,2.4,1.4,415.0
202007.0,Enexis,Noord-Brabant,Halderberge,Verspreide huizen ten zuiden van Oudenbosch,16550309.0,222.0,34.0,234.0,Verspr.h. ten zuiden van Oudenbosch,Halderberge,Buurt,4731,135,2.6,84.0,393.0,100.0,91.0,0.0,9.0,11.0,4380.0,2020.0,1.9655172413793105,0.821917808219178,0.5185185185185185,1.5,1.4,324.0
202007.0,Enexis,Noord-Brabant,Halderberge,Hoeven,16550401.0,2049.0,308.0,1214.0,Hoeven,Halderberge,Buurt,4741,2115,2.3,1683.0,269.0,93.0,68.0,28.0,4.0,7.0,3260.0,1480.0,1.9726027397260275,0.8333333333333334,0.1749408983451536,1.3,0.7,687.0
202007.0,Enexis,Noord-Brabant,Halderberge,Achter 't Hof,16550402.0,82.0,11.0,97.0,Achter 't Hof,Halderberge,Buurt,4741,150,2.6,300.0,393.0,99.0,88.0,6.0,7.0,17.0,4450.0,1950.0,2.032258064516129,0.7692307692307693,0.2666666666666666,1.6,2.0,309.0
202007.0,Enexis,Noord-Brabant,Halderberge,Kruisstraat,16550403.0,146.0,23.0,132.0,Kruisstraat,Halderberge,Buurt,4741,100,2.5,321.0,353.0,98.0,96.0,0.0,4.0,5.0,4590.0,1950.0,2.0,0.7843137254901961,0.4,1.5,1.5,261.0
202007.0,Enexis,Noord-Brabant,Halderberge,Verspreide huizen ten zuiden van Hoeven,16550408.0,672.0,106.0,575.0,Verspreide huizen ten zuiden van Hoeven,Halderberge,Buurt,4741,540,1.9,299.0,335.0,73.0,69.0,26.0,5.0,68.0,4110.0,1430.0,2.111111111111111,0.7017543859649122,0.1666666666666666,0.8,1.7,430.0
202007.0,Enexis,Noord-Brabant,Halderberge,Verspreide huizen ten noorden van Hoeven,16550409.0,215.0,43.0,606.0,Verspreide huizen ten noorden van Hoeven,Halderberge,Buurt,4741,110,2.9,21.0,417.0,99.0,96.0,0.0,3.0,15.0,5090.0,2020.0,1.92,0.9090909090909092,0.7272727272727273,1.8,2.5,79.0
202007.0,Enexis,Noord-Brabant,Halderberge,Bosschenhoofd,16550501.0,928.0,132.0,496.0,Bosschenhoofd,Halderberge,Buurt,4744,910,2.3,1564.0,265.0,95.0,69.0,27.0,3.0,21.0,3330.0,1470.0,1.883435582822086,0.8252427184466019,0.1978021978021978,1.4,0.5,321.0
202007.0,Enexis,Noord-Brabant,Halderberge,Verspreide huizen Bosschenhoofd,16550509.0,331.0,62.0,347.0,Verspreide huizen Bosschenhoofd,Halderberge,Buurt,4744,160,2.6,110.0,442.0,100.0,95.0,0.0,5.0,26.0,4600.0,2140.0,2.032258064516129,0.7142857142857143,0.53125,1.5,1.3,206.0
202007.0,Enexis,Noord-Brabant,Heeze-Leende,Heeze,16580000.0,3864.0,715.0,3155.0,Heeze,Heeze-Leende,Buurt,5591,3955,2.3,2862.0,316.0,89.0,75.0,19.0,6.0,14.0,3210.0,1540.0,2.1695906432748537,0.8174386920980926,0.2085967130214917,1.3,0.6,818.0
202007.0,Enexis,Noord-Brabant,Heeze-Leende,Verspreide huizen Heeze,16580009.0,660.0,108.0,882.0,Verspreide huizen Heeze,Heeze-Leende,Buurt,5591,245,2.5,15.0,493.0,92.0,79.0,0.0,21.0,16.0,4280.0,2200.0,2.02,0.8064516129032258,0.5102040816326531,1.3,1.7,150.0
202007.0,Enexis,Noord-Brabant,Heeze-Leende,Leende,16580100.0,1528.0,277.0,1405.0,Leende,Heeze-Leende,Buurt,5595,1475,2.4,1321.0,332.0,90.0,79.0,14.0,7.0,19.0,3390.0,1590.0,2.0766283524904217,0.8100558659217877,0.2440677966101695,1.4,0.8,457.0
202007.0,Enexis,Noord-Brabant,Heeze-Leende,Villawijk Boschhoven,16580101.0,67.0,13.0,128.0,Villawijk Boschhoven,Heeze-Leende,Buurt,5595,60,2.4,215.0,687.0,100.0,95.0,0.0,5.0,16.0,6000.0,3320.0,2.1666666666666665,0.6896551724137931,0.3333333333333333,1.7,1.6,154.0
202007.0,Enexis,Noord-Brabant,Heeze-Leende,Verspreide huizen Zevenhuizense Heide,16580109.0,176.0,27.0,267.0,Verspreide huizen Zevenhuizense Heide,Heeze-Leende,Buurt,5595,70,2.7,23.0,463.0,100.0,85.0,0.0,15.0,14.0,4340.0,1970.0,2.0,1.0,0.7857142857142857,1.5,2.3,70.0
202007.0,Enexis,Noord-Brabant,Heeze-Leende,Leenderstrijp,16580200.0,197.0,40.0,463.0,Leenderstrijp,Heeze-Leende,Buurt,5595,155,2.6,306.0,493.0,98.0,88.0,0.0,12.0,19.0,4410.0,2190.0,2.096774193548387,0.7142857142857143,0.5806451612903226,2.0,0.5,69.0
202007.0,Enexis,Noord-Brabant,Heeze-Leende,Sterksel,16580300.0,374.0,73.0,371.0,Sterksel,Heeze-Leende,Buurt,6029,395,2.3,453.0,373.0,93.0,84.0,10.0,7.0,28.0,3560.0,1750.0,2.0821917808219177,0.8695652173913043,0.2278481012658227,1.5,0.4,134.0
202007.0,Enexis,Noord-Brabant,Heeze-Leende,Verspreide huizen ten oosten van Sterksel,16580309.0,295.0,122.0,696.0,Verspr.h. ten oosten van Sterksel,Heeze-Leende,Buurt,6029,190,2.3,52.0,359.0,82.0,75.0,0.0,9.0,55.0,4020.0,1510.0,1.963636363636364,0.6779661016949152,0.3684210526315789,1.4,1.9,57.0
202007.0,Enexis,Noord-Brabant,Helmond,Centrum,7941000.0,1406.0,41.0,114.0,Centrum,Helmond,Buurt,5701,1650,1.4,4891.0,130.0,14.0,13.0,54.0,33.0,15.0,2270.0,800.0,1.760233918128655,0.9016393442622952,0.2212121212121212,0.5,1.0,2804.0
202007.0,Enexis,Noord-Brabant,Helmond,Leonardus,7941002.0,1078.0,59.0,127.0,Leonardus,Helmond,Buurt,5701,1135,2.2,7195.0,133.0,93.0,18.0,79.0,4.0,5.0,2560.0,1220.0,1.5238095238095235,0.7346938775510204,0.092511013215859,0.8,0.6,2967.0
202007.0,Enexis,Noord-Brabant,Helmond,Heipoort,7941003.0,1703.0,180.0,461.0,Heipoort,Helmond,Buurt,5701,1645,2.2,9623.0,154.0,64.0,27.0,61.0,12.0,48.0,2510.0,980.0,1.628975265017668,0.7537012113055181,0.1306990881458966,0.8,0.5,3222.0
202007.0,Enexis,Noord-Brabant,Helmond,Stationsgebied,7941004.0,795.0,108.0,157.0,Stationsgebied,Helmond,Buurt,5701,480,1.4,2681.0,140.0,2.0,37.0,43.0,21.0,0.0,1900.0,640.0,1.9821428571428568,0.916030534351145,0.1041666666666666,0.5,1.2,2660.0
202007.0,Enexis,Noord-Brabant,Helmond,Vossenberg,7941005.0,1693.0,160.0,409.0,Vossenberg,Helmond,Buurt,5701,1505,2.1,6770.0,163.0,60.0,45.0,46.0,9.0,41.0,2610.0,1050.0,1.6653386454183268,0.7619047619047619,0.1063122923588039,0.8,0.5,3096.0
202007.0,Enexis,Noord-Brabant,Helmond,Annabuurt en Suytkade,7941006.0,994.0,72.0,194.0,Annabuurt en Suytkade,Helmond,Buurt,5705,850,1.8,2611.0,153.0,44.0,27.0,58.0,15.0,46.0,2280.0,870.0,1.680327868852459,0.8,0.1470588235294117,0.8,1.5,1815.0
202007.0,Enexis,Noord-Brabant,Helmond,Steenweg en omgeving,7941007.0,743.0,44.0,209.0,Steenweg en omgeving,Helmond,Buurt,5707,650,1.9,3329.0,277.0,40.0,53.0,20.0,27.0,12.0,2900.0,1420.0,2.142857142857143,0.9016393442622952,0.2769230769230769,1.1,0.9,2307.0
202007.0,Enexis,Noord-Brabant,Helmond,Beisterveld,7941100.0,1306.0,143.0,370.0,Beisterveld,Helmond,Buurt,5701,1220,2.0,5501.0,144.0,58.0,25.0,70.0,5.0,15.0,2540.0,1050.0,1.6153846153846154,0.796812749003984,0.0983606557377049,0.8,0.4,2635.0
202007.0,Enexis,Noord-Brabant,Helmond,Beisterveldse Broek,7941101.0,1281.0,121.0,342.0,Beisterveldse Broek,Helmond,Buurt,5703,1210,2.0,6681.0,138.0,49.0,22.0,77.0,1.0,4.0,2290.0,790.0,1.6174863387978142,0.7818930041152263,0.0867768595041322,0.8,0.7,1719.0
202007.0,Enexis,Noord-Brabant,Helmond,Straakven,7941102.0,1436.0,111.0,323.0,Straakven,Helmond,Buurt,5703,1335,2.1,4147.0,152.0,64.0,39.0,58.0,3.0,2.0,2530.0,1060.0,1.5529953917050692,0.8170515097690941,0.0898876404494382,0.9,0.6,2113.0
202007.0,Enexis,Noord-Brabant,Helmond,Bloemvelden,7941200.0,1735.0,61.0,195.0,Bloemvelden,Helmond,Buurt,5702,1810,2.2,7025.0,143.0,80.0,25.0,65.0,10.0,3.0,2570.0,1130.0,1.5919732441471572,0.7528230865746549,0.0883977900552486,0.9,0.7,2136.0
202007.0,Enexis,Noord-Brabant,Helmond,Binderen,7941201.0,1781.0,114.0,358.0,Binderen,Helmond,Buurt,5702,1840,2.1,3358.0,172.0,69.0,46.0,46.0,8.0,15.0,2630.0,1090.0,1.767605633802817,0.7990012484394506,0.0869565217391304,1.0,0.5,2375.0
202007.0,Enexis,Noord-Brabant,Helmond,Eeuwsels,7941202.0,1739.0,144.0,499.0,Eeuwsels,Helmond,Buurt,5702,1665,2.3,3065.0,166.0,82.0,64.0,34.0,2.0,5.0,2900.0,1150.0,1.7448979591836735,0.7948717948717948,0.081081081081081,1.1,0.4,1383.0
202007.0,Enexis,Noord-Brabant,Helmond,t Hout-Centrum,7941300.0,1640.0,318.0,1054.0,'t Hout-Centrum,Helmond,Buurt,5706,1630,2.2,4543.0,204.0,85.0,56.0,32.0,12.0,13.0,2910.0,1200.0,1.816793893129771,0.7967032967032966,0.1503067484662576,1.0,0.4,1723.0
202007.0,Enexis,Noord-Brabant,Helmond,Kroon,7941301.0,1083.0,169.0,686.0,Kroon,Helmond,Buurt,5707,1010,2.4,2424.0,242.0,91.0,61.0,25.0,13.0,6.0,3290.0,1330.0,1.968586387434555,0.7933194154488518,0.1881188118811881,1.2,0.8,1495.0
202007.0,Enexis,Noord-Brabant,Helmond,Akkers,7941302.0,1495.0,284.0,1157.0,Akkers,Helmond,Buurt,5706,1445,2.5,3402.0,241.0,86.0,75.0,23.0,2.0,15.0,3270.0,1300.0,1.8754448398576515,0.7810320781032078,0.1764705882352941,1.3,0.6,1225.0
202007.0,Enexis,Noord-Brabant,Helmond,Gansenwinkel,7941303.0,663.0,184.0,638.0,Gansenwinkel,Helmond,Buurt,5706,580,2.4,4478.0,206.0,100.0,58.0,30.0,12.0,2.0,3100.0,1210.0,1.8421052631578947,0.8480565371024735,0.1206896551724138,1.2,0.7,1668.0
202007.0,Enexis,Noord-Brabant,Helmond,Brouwhuis-Dorp,7941400.0,1334.0,258.0,1093.0,Brouwhuis-Dorp,Helmond,Buurt,5704,1395,2.5,4902.0,235.0,99.0,73.0,23.0,4.0,6.0,3290.0,1150.0,1.9280575539568343,0.8034433285509326,0.1612903225806451,1.3,0.6,922.0
202007.0,Enexis,Noord-Brabant,Helmond,Brouwhuis-Oost,7941402.0,1174.0,180.0,632.0,Brouwhuis-Oost,Helmond,Buurt,5704,1125,2.3,4310.0,190.0,85.0,59.0,39.0,2.0,2.0,2990.0,270.0,1.8877551020408163,0.7619047619047619,0.1111111111111111,1.1,0.5,1384.0
202007.0,Enexis,Noord-Brabant,Helmond,West,7941500.0,1827.0,175.0,613.0,West,Helmond,Buurt,5707,1740,2.1,5675.0,164.0,67.0,37.0,58.0,5.0,19.0,2590.0,1110.0,1.6678200692041525,0.791268758526603,0.1408045977011494,0.9,0.5,1950.0
202007.0,Enexis,Noord-Brabant,Helmond,Houtsdonk,7941501.0,471.0,24.0,167.0,Houtsdonk,Helmond,Buurt,5706,390,1.9,1293.0,158.0,56.0,29.0,69.0,2.0,1.0,2530.0,1090.0,1.576271186440678,0.8108108108108109,0.2179487179487179,1.0,0.9,1604.0
202007.0,Enexis,Noord-Brabant,Helmond,Oranjebuurt,7941600.0,588.0,61.0,275.0,Oranjebuurt,Helmond,Buurt,5707,615,2.2,2471.0,354.0,73.0,78.0,0.0,22.0,12.0,3470.0,1950.0,2.31,0.8029197080291971,0.2276422764227642,1.3,0.8,1397.0
202007.0,Enexis,Noord-Brabant,Helmond,Zwanenbeemd,7941601.0,575.0,128.0,619.0,Zwanenbeemd,Helmond,Buurt,5707,600,2.4,1986.0,427.0,97.0,88.0,0.0,12.0,23.0,3760.0,2040.0,2.2735849056603774,0.8275862068965517,0.2666666666666666,1.4,0.6,1074.0
202007.0,Enexis,Noord-Brabant,Helmond,Stiphout-Dorp,7941700.0,2062.0,424.0,1973.0,Stiphout-Dorp,Helmond,Buurt,5708,2065,2.3,2151.0,362.0,92.0,80.0,12.0,7.0,8.0,3670.0,1810.0,2.1315068493150684,0.8436213991769548,0.2421307506053268,1.4,0.6,614.0
202007.0,Enexis,Noord-Brabant,Helmond,Geeneind,7941709.0,193.0,31.0,262.0,Geeneind,Helmond,Buurt,5708,70,2.6,24.0,300.0,100.0,88.0,0.0,12.0,20.0,5220.0,2360.0,2.0526315789473686,0.5405405405405406,0.6428571428571429,1.0,1.3,191.0
202007.0,Enexis,Noord-Brabant,Helmond,Kern Dierdonk,7941900.0,1721.0,374.0,1594.0,Kern Dierdonk,Helmond,Buurt,5709,1720,2.9,3481.0,345.0,100.0,97.0,2.0,1.0,8.0,4020.0,1540.0,2.1432098765432097,0.7992007992007992,0.2325581395348837,1.5,0.7,724.0
202007.0,Enexis,Noord-Brabant,Helmond,Brand,7942100.0,446.0,101.0,427.0,Brand,Helmond,Buurt,5706,430,3.2,2256.0,399.0,100.0,76.0,16.0,7.0,94.0,4320.0,1560.0,2.116504854368932,0.7326007326007326,0.2790697674418604,1.3,0.8,1109.0
202007.0,Enexis,Noord-Brabant,Helmond,De Veste,7942101.0,1322.0,89.0,208.0,De Veste,Helmond,Buurt,5708,1165,2.3,6701.0,262.0,60.0,62.0,21.0,17.0,100.0,3000.0,1020.0,2.248803827751196,0.7720588235294118,0.2188841201716738,1.1,0.3,983.0
202007.0,Enexis,Noord-Brabant,Helmond,Schutsboom,7942102.0,1233.0,226.0,974.0,Schutsboom,Helmond,Buurt,5706,1165,2.9,4308.0,369.0,91.0,89.0,9.0,2.0,98.0,3900.0,1380.0,2.2023346303501947,0.7320644216691069,0.2317596566523605,1.4,0.4,1320.0
202007.0,Enexis,Noord-Brabant,Helmond,Stepekolk,7942103.0,1009.0,305.0,947.0,Stepekolk,Helmond,Buurt,5708,920,2.9,2844.0,359.0,97.0,73.0,15.0,11.0,99.0,3690.0,1290.0,2.262910798122065,0.7011070110701108,0.1956521739130435,1.3,0.8,804.0
202007.0,Enexis,Noord-Brabant,Heusden,Braken-West,7970101.0,1022.0,104.0,389.0,Braken-West,Heusden,Buurt,5151,1180,2.2,3932.0,233.0,77.0,67.0,30.0,4.0,16.0,2960.0,1260.0,1.8324607329842928,0.7850467289719626,0.135593220338983,1.2,0.4,1536.0
